system:index,NDVI,date,.geo
20250302T053801_20250302T054536_T43REQ_30_0,0.8921875,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250302T053801_20250302T054536_T43REQ_31_0,0.8392694,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250302T053801_20250302T054536_T43REQ_32_0,0.25358853,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250302T053801_20250302T054536_T43REQ_33_0,0.88210416,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250302T053801_20250302T054536_T43REQ_34_0,0.29719034,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250302T053801_20250302T054536_T43REQ_35_0,0.881969,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250302T053801_20250302T054536_T43REQ_36_0,0.87000287,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250302T053801_20250302T054536_T43REQ_37_0,0.3364587,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250302T053801_20250302T054536_T43REQ_38_0,0.9016911,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250302T053801_20250302T054536_T43REQ_39_0,0.9047389,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250302T053801_20250302T054536_T43REQ_40_0,0.8689788,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250302T053801_20250302T054536_T43REQ_41_0,0.18249258,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250302T053801_20250302T054536_T43REQ_42_0,0.14582531,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250302T053801_20250302T054536_T43REQ_43_0,0.8716381,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250302T053801_20250302T054536_T43REQ_44_0,0.1627907,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250302T053801_20250302T054536_T43REQ_45_0,0.36007294,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250302T053801_20250302T054536_T43REQ_46_0,0.40468988,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250302T053801_20250302T054536_T43REQ_47_0,0.912391,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250302T053801_20250302T054536_T43REQ_48_0,0.7217254,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250302T053801_20250302T054536_T43REQ_49_0,0.91657096,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250302T053801_20250302T054536_T43REQ_50_0,0.62754744,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250302T053801_20250302T054536_T43REQ_51_0,0.31823796,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250302T053801_20250302T054536_T43REQ_52_0,0.62685645,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250302T053801_20250302T054536_T43REQ_53_0,0.8522596,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250302T053801_20250302T054536_T43REQ_54_0,0.9251917,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250302T053801_20250302T054536_T43REQ_55_0,0.3775351,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250302T053801_20250302T054536_T43REQ_56_0,0.91012746,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250302T053801_20250302T054536_T43REQ_57_0,0.30232558,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250302T053801_20250302T054536_T43REQ_58_0,0.8020086,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250302T053801_20250302T054536_T43REQ_59_0,0.8992964,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250307T053649_20250307T054538_T43REQ_0_0,0.21342032,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250307T053649_20250307T054538_T43REQ_1_0,0.88841724,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250307T053649_20250307T054538_T43REQ_2_0,0.32025355,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250307T053649_20250307T054538_T43REQ_3_0,0.2002511,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250307T053649_20250307T054538_T43REQ_4_0,0.8741259,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250307T053649_20250307T054538_T43REQ_5_0,0.21052632,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250307T053649_20250307T054538_T43REQ_6_0,0.76346403,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250307T053649_20250307T054538_T43REQ_7_0,0.88426393,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250307T053649_20250307T054538_T43REQ_8_0,0.68053824,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250307T053649_20250307T054538_T43REQ_9_0,0.88841724,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250307T053649_20250307T054538_T43REQ_10_0,0.8843193,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250307T053649_20250307T054538_T43REQ_11_0,0.8842907,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250307T053649_20250307T054538_T43REQ_12_0,0.27449858,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250307T053649_20250307T054538_T43REQ_13_0,0.8489594,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250307T053649_20250307T054538_T43REQ_14_0,0.3341289,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250307T053649_20250307T054538_T43REQ_15_0,0.85339546,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250307T053649_20250307T054538_T43REQ_16_0,0.29341316,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250307T053649_20250307T054538_T43REQ_17_0,0.8908466,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250307T053649_20250307T054538_T43REQ_18_0,0.86224234,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250307T053649_20250307T054538_T43REQ_19_0,0.27987713,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250307T053649_20250307T054538_T43REQ_20_0,0.37589434,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250307T053649_20250307T054538_T43REQ_21_0,0.8285252,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250307T053649_20250307T054538_T43REQ_22_0,0.18941274,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250307T053649_20250307T054538_T43REQ_23_0,0.85836136,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250307T053649_20250307T054538_T43REQ_24_0,0.7587331,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250307T053649_20250307T054538_T43REQ_25_0,0.23487544,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250307T053649_20250307T054538_T43REQ_26_0,0.8603006,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250307T053649_20250307T054538_T43REQ_27_0,0.21139601,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250307T053649_20250307T054538_T43REQ_28_0,0.41725448,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250307T053649_20250307T054538_T43REQ_29_0,0.837041,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250307T053649_20250307T054538_T43REQ_30_0,0.8841642,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250307T053649_20250307T054538_T43REQ_31_0,0.7898972,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250307T053649_20250307T054538_T43REQ_32_0,0.24440117,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250307T053649_20250307T054538_T43REQ_33_0,0.8703428,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250307T053649_20250307T054538_T43REQ_34_0,0.25994235,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250307T053649_20250307T054538_T43REQ_35_0,0.8690112,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250307T053649_20250307T054538_T43REQ_36_0,0.8545832,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250307T053649_20250307T054538_T43REQ_37_0,0.32125694,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250307T053649_20250307T054538_T43REQ_38_0,0.8829883,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250307T053649_20250307T054538_T43REQ_39_0,0.87015504,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250307T053649_20250307T054538_T43REQ_40_0,0.85337687,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250307T053649_20250307T054538_T43REQ_41_0,0.16661476,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250307T053649_20250307T054538_T43REQ_42_0,0.13346855,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250307T053649_20250307T054538_T43REQ_43_0,0.8751001,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250307T053649_20250307T054538_T43REQ_44_0,0.1547396,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250307T053649_20250307T054538_T43REQ_45_0,0.2805219,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250307T053649_20250307T054538_T43REQ_46_0,0.34662303,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250307T053649_20250307T054538_T43REQ_47_0,0.87960154,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250307T053649_20250307T054538_T43REQ_48_0,0.65789473,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250307T053649_20250307T054538_T43REQ_49_0,0.8944835,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250307T053649_20250307T054538_T43REQ_50_0,0.49601102,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250307T053649_20250307T054538_T43REQ_51_0,0.26024902,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250307T053649_20250307T054538_T43REQ_52_0,0.49894068,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250307T053649_20250307T054538_T43REQ_53_0,0.8415016,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250307T053649_20250307T054538_T43REQ_54_0,0.8959474,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250307T053649_20250307T054538_T43REQ_55_0,0.31592843,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250307T053649_20250307T054538_T43REQ_56_0,0.88178915,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250307T053649_20250307T054538_T43REQ_57_0,0.2635379,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250307T053649_20250307T054538_T43REQ_58_0,0.73626375,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250307T053649_20250307T054538_T43REQ_59_0,0.87148255,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250312T053701_20250312T054819_T43REQ_0_0,0.12518409,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250312T053701_20250312T054819_T43REQ_1_0,0.8855754,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250312T053701_20250312T054819_T43REQ_2_0,0.14561766,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250312T053701_20250312T054819_T43REQ_3_0,0.14865845,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250312T053701_20250312T054819_T43REQ_4_0,0.89686745,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250312T053701_20250312T054819_T43REQ_5_0,0.14941764,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250312T053701_20250312T054819_T43REQ_6_0,0.789154,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250312T053701_20250312T054819_T43REQ_7_0,0.8933799,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250312T053701_20250312T054819_T43REQ_8_0,0.71884984,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250312T053701_20250312T054819_T43REQ_9_0,0.8855754,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250312T053701_20250312T054819_T43REQ_10_0,0.88050026,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250312T053701_20250312T054819_T43REQ_11_0,0.8751637,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250312T053701_20250312T054819_T43REQ_12_0,0.14443363,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250312T053701_20250312T054819_T43REQ_13_0,0.84187406,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250312T053701_20250312T054819_T43REQ_14_0,0.15532286,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250312T053701_20250312T054819_T43REQ_15_0,0.866969,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250312T053701_20250312T054819_T43REQ_16_0,0.18681319,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250312T053701_20250312T054819_T43REQ_17_0,0.8840712,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250312T053701_20250312T054819_T43REQ_18_0,0.8734302,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250312T053701_20250312T054819_T43REQ_19_0,0.1581054,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250312T053701_20250312T054819_T43REQ_20_0,0.41854495,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250312T053701_20250312T054819_T43REQ_21_0,0.84607106,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250312T053701_20250312T054819_T43REQ_22_0,0.15194805,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250312T053701_20250312T054819_T43REQ_23_0,0.87351376,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250312T053701_20250312T054819_T43REQ_24_0,0.70119333,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250312T053701_20250312T054819_T43REQ_25_0,0.18473895,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250312T053701_20250312T054819_T43REQ_26_0,0.85681397,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250312T053701_20250312T054819_T43REQ_27_0,0.14722133,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250312T053701_20250312T054819_T43REQ_28_0,0.40357143,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250312T053701_20250312T054819_T43REQ_29_0,0.86586636,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250312T053701_20250312T054819_T43REQ_30_0,0.9047619,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250312T053701_20250312T054819_T43REQ_31_0,0.79122466,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250312T053701_20250312T054819_T43REQ_32_0,0.1313059,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250312T053701_20250312T054819_T43REQ_33_0,0.8745679,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250312T053701_20250312T054819_T43REQ_34_0,0.20503849,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250312T053701_20250312T054819_T43REQ_35_0,0.8848701,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250312T053701_20250312T054819_T43REQ_36_0,0.87419105,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250312T053701_20250312T054819_T43REQ_37_0,0.26748198,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250312T053701_20250312T054819_T43REQ_38_0,0.8777646,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250312T053701_20250312T054819_T43REQ_39_0,0.86228,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250312T053701_20250312T054819_T43REQ_40_0,0.8654527,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250312T053701_20250312T054819_T43REQ_41_0,0.10749646,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250312T053701_20250312T054819_T43REQ_42_0,0.13358302,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250312T053701_20250312T054819_T43REQ_43_0,0.8640612,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250312T053701_20250312T054819_T43REQ_44_0,0.1251549,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250312T053701_20250312T054819_T43REQ_45_0,0.18340611,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250312T053701_20250312T054819_T43REQ_46_0,0.25940466,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250312T053701_20250312T054819_T43REQ_47_0,0.8839716,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250312T053701_20250312T054819_T43REQ_48_0,0.675626,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250312T053701_20250312T054819_T43REQ_49_0,0.90640855,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250312T053701_20250312T054819_T43REQ_50_0,0.36062655,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250312T053701_20250312T054819_T43REQ_51_0,0.23010753,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250312T053701_20250312T054819_T43REQ_52_0,0.6189451,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250312T053701_20250312T054819_T43REQ_53_0,0.85338646,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250312T053701_20250312T054819_T43REQ_54_0,0.91167665,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250312T053701_20250312T054819_T43REQ_55_0,0.24603721,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250312T053701_20250312T054819_T43REQ_56_0,0.87140113,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250312T053701_20250312T054819_T43REQ_57_0,0.15130673,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250312T053701_20250312T054819_T43REQ_58_0,0.78145534,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250312T053701_20250312T054819_T43REQ_59_0,0.89029366,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250317T053649_20250317T054537_T43REQ_0_0,0.11796088,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250317T053649_20250317T054537_T43REQ_1_0,0.8639521,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250317T053649_20250317T054537_T43REQ_2_0,0.14418066,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250317T053649_20250317T054537_T43REQ_3_0,0.12669417,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250317T053649_20250317T054537_T43REQ_4_0,0.86466163,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250317T053649_20250317T054537_T43REQ_5_0,0.121349774,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250317T053649_20250317T054537_T43REQ_6_0,0.6816015,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250317T053649_20250317T054537_T43REQ_7_0,0.8695652,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250317T053649_20250317T054537_T43REQ_8_0,0.6789795,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250317T053649_20250317T054537_T43REQ_9_0,0.8639521,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250317T053649_20250317T054537_T43REQ_10_0,0.85793453,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250317T053649_20250317T054537_T43REQ_11_0,0.8596659,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250317T053649_20250317T054537_T43REQ_12_0,0.15416917,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250317T053649_20250317T054537_T43REQ_13_0,0.8148582,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250317T053649_20250317T054537_T43REQ_14_0,0.14277233,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250317T053649_20250317T054537_T43REQ_15_0,0.8290993,2025-03-17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
