system:index,NDWI,date,.geo
20250205T053929_20250205T054313_T43REQ_56_0,-0.7324036,2025-02-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250205T053929_20250205T054313_T43REQ_57_0,-0.71264946,2025-02-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250205T053929_20250205T054313_T43REQ_58_0,-0.65603954,2025-02-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250205T053929_20250205T054313_T43REQ_59_0,-0.55157596,2025-02-05,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250302T053801_20250302T054536_T43REQ_0_0,-0.3028624,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250302T053801_20250302T054536_T43REQ_1_0,-0.81913304,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250302T053801_20250302T054536_T43REQ_2_0,-0.36638454,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250302T053801_20250302T054536_T43REQ_3_0,-0.30316743,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250302T053801_20250302T054536_T43REQ_4_0,-0.80148077,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250302T053801_20250302T054536_T43REQ_5_0,-0.2921875,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250302T053801_20250302T054536_T43REQ_6_0,-0.7350465,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250302T053801_20250302T054536_T43REQ_7_0,-0.8235511,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250302T053801_20250302T054536_T43REQ_8_0,-0.67409766,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250302T053801_20250302T054536_T43REQ_9_0,-0.81913304,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250302T053801_20250302T054536_T43REQ_10_0,-0.80974656,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250302T053801_20250302T054536_T43REQ_11_0,-0.8141709,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250302T053801_20250302T054536_T43REQ_12_0,-0.35137573,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250302T053801_20250302T054536_T43REQ_13_0,-0.74429554,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250302T053801_20250302T054536_T43REQ_14_0,-0.3631425,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250302T053801_20250302T054536_T43REQ_15_0,-0.7713249,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250302T053801_20250302T054536_T43REQ_16_0,-0.3417208,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250302T053801_20250302T054536_T43REQ_17_0,-0.81751686,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250302T053801_20250302T054536_T43REQ_18_0,-0.7553548,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250302T053801_20250302T054536_T43REQ_19_0,-0.34222987,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250302T053801_20250302T054536_T43REQ_20_0,-0.46070063,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250302T053801_20250302T054536_T43REQ_21_0,-0.7668531,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250302T053801_20250302T054536_T43REQ_22_0,-0.28993288,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250302T053801_20250302T054536_T43REQ_23_0,-0.76994437,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250302T053801_20250302T054536_T43REQ_24_0,-0.7258348,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250302T053801_20250302T054536_T43REQ_25_0,-0.33941153,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250302T053801_20250302T054536_T43REQ_26_0,-0.81684834,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250302T053801_20250302T054536_T43REQ_27_0,-0.32371134,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250302T053801_20250302T054536_T43REQ_28_0,-0.4763304,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250302T053801_20250302T054536_T43REQ_29_0,-0.7576782,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250302T053801_20250302T054536_T43REQ_30_0,-0.74558556,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250302T053801_20250302T054536_T43REQ_31_0,-0.77758163,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250302T053801_20250302T054536_T43REQ_32_0,-0.2848863,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250302T053801_20250302T054536_T43REQ_33_0,-0.7893943,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250302T053801_20250302T054536_T43REQ_34_0,-0.33197886,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250302T053801_20250302T054536_T43REQ_35_0,-0.7946058,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250302T053801_20250302T054536_T43REQ_36_0,-0.7784464,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250302T053801_20250302T054536_T43REQ_37_0,-0.3580066,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250302T053801_20250302T054536_T43REQ_38_0,-0.7880008,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250302T053801_20250302T054536_T43REQ_39_0,-0.77792823,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250302T053801_20250302T054536_T43REQ_40_0,-0.76272064,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250302T053801_20250302T054536_T43REQ_41_0,-0.2551181,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250302T053801_20250302T054536_T43REQ_42_0,-0.21204722,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250302T053801_20250302T054536_T43REQ_43_0,-0.7767892,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250302T053801_20250302T054536_T43REQ_44_0,-0.24525116,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250302T053801_20250302T054536_T43REQ_45_0,-0.35759783,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250302T053801_20250302T054536_T43REQ_46_0,-0.39834338,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250302T053801_20250302T054536_T43REQ_47_0,-0.8148576,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250302T053801_20250302T054536_T43REQ_48_0,-0.62472075,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250302T053801_20250302T054536_T43REQ_49_0,-0.80208707,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250302T053801_20250302T054536_T43REQ_50_0,-0.5841313,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250302T053801_20250302T054536_T43REQ_51_0,-0.34594366,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250302T053801_20250302T054536_T43REQ_52_0,-0.57236844,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250302T053801_20250302T054536_T43REQ_53_0,-0.7716819,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250302T053801_20250302T054536_T43REQ_54_0,-0.8031179,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250302T053801_20250302T054536_T43REQ_55_0,-0.39770478,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250302T053801_20250302T054536_T43REQ_56_0,-0.79006916,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250302T053801_20250302T054536_T43REQ_57_0,-0.3380531,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250302T053801_20250302T054536_T43REQ_58_0,-0.72527474,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250302T053801_20250302T054536_T43REQ_59_0,-0.7762698,2025-03-02,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250307T053649_20250307T054538_T43REQ_0_0,-0.26203555,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250307T053649_20250307T054538_T43REQ_1_0,-0.7955026,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250307T053649_20250307T054538_T43REQ_2_0,-0.33720574,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250307T053649_20250307T054538_T43REQ_3_0,-0.25955203,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250307T053649_20250307T054538_T43REQ_4_0,-0.7910448,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250307T053649_20250307T054538_T43REQ_5_0,-0.26389778,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250307T053649_20250307T054538_T43REQ_6_0,-0.6899257,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250307T053649_20250307T054538_T43REQ_7_0,-0.78908813,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250307T053649_20250307T054538_T43REQ_8_0,-0.6242775,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250307T053649_20250307T054538_T43REQ_9_0,-0.7955026,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250307T053649_20250307T054538_T43REQ_10_0,-0.78054863,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250307T053649_20250307T054538_T43REQ_11_0,-0.7861046,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250307T053649_20250307T054538_T43REQ_12_0,-0.2975496,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250307T053649_20250307T054538_T43REQ_13_0,-0.73254085,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250307T053649_20250307T054538_T43REQ_14_0,-0.345367,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250307T053649_20250307T054538_T43REQ_15_0,-0.7540603,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250307T053649_20250307T054538_T43REQ_16_0,-0.32110092,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250307T053649_20250307T054538_T43REQ_17_0,-0.7911663,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250307T053649_20250307T054538_T43REQ_18_0,-0.74881965,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250307T053649_20250307T054538_T43REQ_19_0,-0.30146828,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250307T053649_20250307T054538_T43REQ_20_0,-0.40528387,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250307T053649_20250307T054538_T43REQ_21_0,-0.73585874,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250307T053649_20250307T054538_T43REQ_22_0,-0.26473176,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250307T053649_20250307T054538_T43REQ_23_0,-0.76139146,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250307T053649_20250307T054538_T43REQ_24_0,-0.6853381,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250307T053649_20250307T054538_T43REQ_25_0,-0.2820197,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250307T053649_20250307T054538_T43REQ_26_0,-0.777027,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250307T053649_20250307T054538_T43REQ_27_0,-0.255759,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250307T053649_20250307T054538_T43REQ_28_0,-0.4375344,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250307T053649_20250307T054538_T43REQ_29_0,-0.7404774,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250307T053649_20250307T054538_T43REQ_30_0,-0.75486517,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250307T053649_20250307T054538_T43REQ_31_0,-0.7258621,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250307T053649_20250307T054538_T43REQ_32_0,-0.30010173,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250307T053649_20250307T054538_T43REQ_33_0,-0.7548357,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250307T053649_20250307T054538_T43REQ_34_0,-0.30274135,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250307T053649_20250307T054538_T43REQ_35_0,-0.7749274,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250307T053649_20250307T054538_T43REQ_36_0,-0.76171684,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250307T053649_20250307T054538_T43REQ_37_0,-0.34766215,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250307T053649_20250307T054538_T43REQ_38_0,-0.7766454,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250307T053649_20250307T054538_T43REQ_39_0,-0.7553433,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250307T053649_20250307T054538_T43REQ_40_0,-0.74391687,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250307T053649_20250307T054538_T43REQ_41_0,-0.22698985,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250307T053649_20250307T054538_T43REQ_42_0,-0.18289585,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250307T053649_20250307T054538_T43REQ_43_0,-0.7728993,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250307T053649_20250307T054538_T43REQ_44_0,-0.22253074,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250307T053649_20250307T054538_T43REQ_45_0,-0.30566993,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250307T053649_20250307T054538_T43REQ_46_0,-0.36448598,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250307T053649_20250307T054538_T43REQ_47_0,-0.78564084,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250307T053649_20250307T054538_T43REQ_48_0,-0.60072595,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250307T053649_20250307T054538_T43REQ_49_0,-0.78385913,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250307T053649_20250307T054538_T43REQ_50_0,-0.48295608,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250307T053649_20250307T054538_T43REQ_51_0,-0.29809195,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250307T053649_20250307T054538_T43REQ_52_0,-0.5021231,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250307T053649_20250307T054538_T43REQ_53_0,-0.7463535,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250307T053649_20250307T054538_T43REQ_54_0,-0.78853106,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250307T053649_20250307T054538_T43REQ_55_0,-0.35161194,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250307T053649_20250307T054538_T43REQ_56_0,-0.78214824,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250307T053649_20250307T054538_T43REQ_57_0,-0.2962963,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250307T053649_20250307T054538_T43REQ_58_0,-0.6620412,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250307T053649_20250307T054538_T43REQ_59_0,-0.7668517,2025-03-07,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250312T053701_20250312T054819_T43REQ_0_0,-0.2397566,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250312T053701_20250312T054819_T43REQ_1_0,-0.7940311,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250312T053701_20250312T054819_T43REQ_2_0,-0.2406577,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250312T053701_20250312T054819_T43REQ_3_0,-0.23653395,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250312T053701_20250312T054819_T43REQ_4_0,-0.82560295,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250312T053701_20250312T054819_T43REQ_5_0,-0.24918626,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250312T053701_20250312T054819_T43REQ_6_0,-0.7222802,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250312T053701_20250312T054819_T43REQ_7_0,-0.7982984,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250312T053701_20250312T054819_T43REQ_8_0,-0.6708075,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250312T053701_20250312T054819_T43REQ_9_0,-0.7940311,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250312T053701_20250312T054819_T43REQ_10_0,-0.7822651,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250312T053701_20250312T054819_T43REQ_11_0,-0.7796189,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250312T053701_20250312T054819_T43REQ_12_0,-0.24725857,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250312T053701_20250312T054819_T43REQ_13_0,-0.7385982,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250312T053701_20250312T054819_T43REQ_14_0,-0.25283876,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250312T053701_20250312T054819_T43REQ_15_0,-0.7825355,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250312T053701_20250312T054819_T43REQ_16_0,-0.26593408,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250312T053701_20250312T054819_T43REQ_17_0,-0.79361284,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250312T053701_20250312T054819_T43REQ_18_0,-0.7730133,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250312T053701_20250312T054819_T43REQ_19_0,-0.26622903,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250312T053701_20250312T054819_T43REQ_20_0,-0.44703144,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250312T053701_20250312T054819_T43REQ_21_0,-0.7639496,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250312T053701_20250312T054819_T43REQ_22_0,-0.25194073,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250312T053701_20250312T054819_T43REQ_23_0,-0.7824308,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250312T053701_20250312T054819_T43REQ_24_0,-0.6704945,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250312T053701_20250312T054819_T43REQ_25_0,-0.2733813,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250312T053701_20250312T054819_T43REQ_26_0,-0.7900577,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250312T053701_20250312T054819_T43REQ_27_0,-0.24955752,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250312T053701_20250312T054819_T43REQ_28_0,-0.43212876,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250312T053701_20250312T054819_T43REQ_29_0,-0.7951293,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250312T053701_20250312T054819_T43REQ_30_0,-0.78856385,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250312T053701_20250312T054819_T43REQ_31_0,-0.7211026,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250312T053701_20250312T054819_T43REQ_32_0,-0.22700815,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250312T053701_20250312T054819_T43REQ_33_0,-0.7990521,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250312T053701_20250312T054819_T43REQ_34_0,-0.29571107,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250312T053701_20250312T054819_T43REQ_35_0,-0.8075232,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250312T053701_20250312T054819_T43REQ_36_0,-0.80593663,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250312T053701_20250312T054819_T43REQ_37_0,-0.29592818,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250312T053701_20250312T054819_T43REQ_38_0,-0.7719928,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250312T053701_20250312T054819_T43REQ_39_0,-0.7582471,2025-03-12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
